time,x0,x1,speed,h
7.65,0,1,0,0
7.7,0,1,0,0
7.75,0,1,0,0
7.8,0,1,0,0
7.8500000000000005,0,1,0,0
7.9,0,1,0,0
7.95,0,1,0,0
8,0,1,0,0
8.05,0,1,0,0
8.1,0,1,0,0
8.15,0,1,0,0
8.2,0,1,0,0
8.25,0,1,0,0
8.3,0,1,0,0
8.35,0,1,0,0
8.4,0,1,0,0
8.45,0,1,0,0
8.5,0,1,0,0
8.55,0,1,0,0
8.6,0,1,0,0
8.65,0,1,0,0
8.700000000000001,0,1,0,0
8.75,0,1,0,0
8.8,0,1,0,0
8.85,0,1,0,0
8.9,0,1,0,0
8.950000000000001,0,1,0,0
9,0,1,0,0
9.05,0,1,0,0
9.1,0,1,0,0
9.15,0,1,0,0
9.200000000000001,0,1,0,0
9.25,0,1,0,0
9.3,0,1,0,0
9.35,0,1,0,0
9.4,0,1,0,0
9.450000000000001,0,1,0,0
9.5,0,1,0,0
9.55,0,1,0,0
9.6,0,1,0,0
9.65,0,1,0,0
9.700000000000001,0,1,0,0
9.75,0,1,0,0
9.8,0,1,0,0
9.85,0,1,0,0
9.9,0,1,0,0
9.950000000000001,0,1,0,0
10,0,1,0,0
10.05,0,1,0,0
10.1,0,1,0,0
10.15,0,1,0,0
10.200000000000001,0,1,0,0
10.25,0,1,0,0
10.3,0,1,0,0
10.35,0,1,0,0
10.4,0,1,0,0
10.450000000000001,0,1,0,0
10.5,0,1,0,0
10.55,0,1,0,0
10.6,0,1,0,0
10.65,0,1,0,0
10.700000000000001,0,1,0,0
10.75,0,1,0,0
10.8,0,1,0,0
10.85,0,1,0,0
10.9,0,1,0,0
10.950000000000001,0,1,0,0
11,0,1,0,0
11.05,0,1,0,0
11.1,0,1,0,0
11.15,0,1,0,0
11.200000000000001,0,1,0,0
11.25,0,1,0,0
11.3,0,1,0,0
11.35,0,1,0,0
11.4,0,1,0,0
11.450000000000001,0,1,0,0
11.5,0,1,0,0
11.55,0,1,0,0
11.6,0,1,0,0
11.65,0,1,0,0
11.700000000000001,0,1,0,0
11.75,0,1,0,0
11.8,0,1,0,0
11.85,0,1,0,0
11.9,0,1,0,0
11.950000000000001,0,1,0,0
12,0,1,0,0
12.05,0,1,0,0
12.1,0,1,0,0
12.15,0,1,0,0
12.200000000000001,0,1,0,0
12.25,0,1,0,0
12.3,0,1,0,0
12.35,0,1,0,0
12.4,0,1,0,0
12.450000000000001,0,1,0,0
12.5,0,1,0,0
12.55,0,1,0,0
12.6,0,1,0,0
12.65,0,1,0,0
12.700000000000001,0,1,0,0
12.75,0,1,0,0
12.8,0,1,0,0
12.85,0,1,0,0
12.9,0,1,0,0
12.950000000000001,0,1,0,0
13,0,1,0,0
13.05,0,1,0,0
13.1,0,1,0,0
13.15,0,1,0,0
13.200000000000001,0,1,0,0
13.25,0,1,0,0
13.3,0,1,0,0
13.35,0,1,0,0
13.4,0,1,0,0
13.450000000000001,0,1,0,0
13.5,0,1,0,0
13.55,0,1,0,0
13.6,0,1,0,0
13.65,0,1,0,0
13.700000000000001,0,1,0,0
13.75,0,1,0,0
13.8,0,1,0,0
13.85,0,1,0,0
13.9,0,1,0,0
13.950000000000001,0,1,0,0
14,0,1,0,0
14.05,0,1,0,0
14.1,0,1,0,0
14.15,0,1,0,0
14.200000000000001,0,1,0,0
14.25,0,1,0,0
14.3,0,1,0,0
14.35,0,1,0,0
14.4,0,1,0,0
14.450000000000001,0,1,0,0
14.5,0,1,0,0
14.55,0,1,0,0
14.6,0,1,0,0
14.65,0,1,0,0
14.700000000000001,0,1,0,0
14.75,0,1,0,0
14.8,0,1,0,0
14.85,0,1,0,0
14.9,0,1,0,0
14.950000000000001,0,1,0,0
15,0,1,0,0
15.05,0,1,0,0
15.1,0,1,0,0
15.15,0,1,0,0
15.200000000000001,0,1,0,0
15.25,0,1,0,0
15.3,0,1,0,0
15.35,0,1,0,0
15.4,0,1,0,0
15.450000000000001,0,1,0,0
15.5,0,1,0,0
15.55,0,1,0,0
15.6,0,1,0,0
15.65,0,1,0,0
15.700000000000001,0,1,0,0
15.75,0,1,0,0
15.8,0,1,0,0
15.85,0,1,0,0
15.9,0,1,0,0
15.950000000000001,0,1,0,0
16,0,1,0,0
16.05,0,1,0,0
16.1,0,1,0,0
16.15,0,1,0,0
16.2,0,1,0,0
16.25,0,1,0,0
16.3,0,1,0,0
16.35,0,1,0,0
16.4,0,1,0,0
16.45,0,1,0,0
16.5,0,1,0,0
16.55,0,1,0,0
16.6,0,1,0,0
16.65,0,1,0,0
16.7,0,1,0,0
16.75,0,1,0,0
16.8,0,1,0,0
16.85,0,1,0,0
16.9,0,1,0,0
16.95,0,1,0,0
17,0,1,0,0
17.05,0,1,0,0
17.1,0,1,0,0
17.150000000000002,0,1,0,0
17.2,0,1,0,0
17.25,0,1,0,0
17.3,0,1,0,0
17.35,0,1,0,0
17.400000000000002,0,1,0,0
17.45,0,1,0,0
17.5,0,1,0,0
17.55,0,1,0,0
17.6,0,1,0,0
17.650000000000002,0,1,0,0
17.7,0,1,0,0
17.75,0,1,0,0
17.8,0,1,0,0
17.85,0,1,0,0
17.900000000000002,0,1,0,0
17.95,0,1,0,0
18,0,1,0,0
18.05,0,1,0,0
18.1,0,1,0,0
18.150000000000002,0,1,0,0
18.2,0,1,0,0
18.25,0,1,0,0
18.3,0,1,0,0
18.35,0,1,0,0
18.400000000000002,0,1,0,0
18.45,0,1,0,0
18.5,0,1,0,0
18.55,0,1,0,0
18.6,0,1,0,0
18.650000000000002,0,1,0,0
18.7,0,1,0,0
18.75,0,1,0,0
18.8,0,1,0,0
18.85,0,1,0,0
18.900000000000002,0,1,0,0
18.95,0,1,0,0
19,0,1,0,0
19.05,0,1,0,0
19.1,0,1,0,0
19.150000000000002,0,1,0,0
19.2,0,1,0,0
19.25,0,1,0,0
19.3,0,1,0,0
19.35,0,1,0,0
19.400000000000002,0,1,0,0
19.45,0,1,0,0
19.5,0,1,0,0
19.55,0,1,0,0
19.6,0,1,0,0
19.650000000000002,0,1,0,0
19.7,0,1,0,0
19.75,0,1,0,0
19.8,0,1,0,0
19.85,0,1,0,0
19.900000000000002,0,1,0,0
19.95,0,1,0,0
20,0,1,0,0
20.05,0,1,0,0
20.1,0,1,0,0
20.150000000000002,0,1,0,0
20.2,0,1,0,0
20.25,0,1,0,0
20.3,0,1,0,0
20.35,0,1,0,0
20.400000000000002,0,1,0,0
20.45,0,1,0,0
20.5,0,1,0,0
20.55,0,1,0,0
20.6,0,1,0,0
20.650000000000002,0,1,0,0
20.7,0,1,0,0
20.75,0,1,0,0
20.8,0,1,0,0
20.85,0,1,0,0
20.900000000000002,0,1,0,0
20.95,0,1,0,0
21,0,1,0,0
21.05,0,1,0,0
21.1,0,1,0,0
21.150000000000002,0,1,0,0
21.2,0,1,0,0
21.25,0,1,0,0
21.3,0,1,0,0
21.35,0,1,0,0
21.400000000000002,0,1,0,0
21.45,0,1,0,0
21.5,0,1,0,0
21.55,0,1,0,0
21.6,0,1,0,0
21.650000000000002,0,1,0,0
21.7,0,1,0,0
21.75,0,1,0,0
21.8,0,1,0,0
21.85,0,1,0,0
21.900000000000002,0,1,0,0
21.95,0,1,0,0
22,0,1,0,0
22.05,0,1,0,0
22.1,0,1,0,0
22.150000000000002,0,1,0,0
22.2,0,1,0,0
22.25,0,1,0,0
22.3,0,1,0,0
22.35,0,1,0,0
22.400000000000002,0,1,0,0
22.45,0,1,0,0
22.5,0,1,0,0
22.55,0,1,0,0
22.6,0,1,0,0
22.650000000000002,0,1,0,0
22.7,0,1,0,0
22.75,0,1,0,0
22.8,0,1,0,0
22.85,0,1,0,0
22.900000000000002,0,1,0,0
22.95,0,1,0,0
23,0,1,0,0
23.05,0,1,0,0
23.1,0,1,0,0
23.150000000000002,0,1,0,0
23.2,0,1,0,0
23.25,0,1,0,0
23.3,0,1,0,0
23.35,0,1,0,0
23.400000000000002,0,1,0,0
23.45,0,1,0,0
23.5,0,1,0,0
23.55,0,1,0,0
23.6,0,1,0,0
23.650000000000002,0,1,0,0
23.7,0,1,0,0
23.75,0,1,0,0
23.8,0,1,0,0
23.85,0,1,0,0
23.900000000000002,0,1,0,0
23.95,0,1,0,0
24,0,1,0,0
24.05,0,1,0,0
24.1,0,1,0,0
24.150000000000002,0,1,0,0
24.2,0,1,0,0
24.25,0,1,0,0
24.3,0,1,0,0
24.35,0,1,0,0
24.400000000000002,0,1,0,0
24.45,0,1,0,0
24.5,0,1,0,0
24.55,0,1,0,0
24.6,0,1,0,0
24.650000000000002,0,1,0,0
24.7,0,1,0,0
24.75,0,1,0,0
24.8,0,1,0,0
24.85,0,1,0,0
24.900000000000002,0,1,0,0
24.95,0,1,0,0
25,0,1,0,0
25.05,0,1,0,0
25.1,0,1,0,0
25.150000000000002,0,1,0,0
25.2,0,1,0,0
25.25,0,1,0,0
25.3,0,1,0,0
25.35,0,1,0,0
25.400000000000002,0,1,0,0
25.45,0,1,0,0
25.5,0,1,0,0
25.55,0,1,0,0
25.6,0,1,0,0
25.650000000000002,0,1,0,0
25.7,0,1,0,0
25.75,0,1,0,0
25.8,0,1,0,0
25.85,0,1,0,0
25.900000000000002,0,1,0,0
25.95,0,1,0,0
26,0,1,0,0
26.05,0,1,0,0
26.1,0,1,0,0
26.150000000000002,0,1,0,0
26.2,0,1,0,0
26.25,0,1,0,0
26.3,0,1,0,0
26.35,0,1,0,0
26.400000000000002,0,1,0,0
26.45,0,1,0,0
26.5,0,1,0,0
26.55,0,1,0,0
26.6,0,1,0,0
26.650000000000002,0,1,0,0
26.7,0,1,0,0
26.75,0,1,0,0
26.8,0,1,0,0
26.85,0,1,0,0
26.900000000000002,0,1,0,0
26.95,0,1,0,0
27,0,1,0,0
27.05,0,1,0,0
27.1,0,1,0,0
27.150000000000002,0,1,0,0
27.2,0,1,0,0
27.25,0,1,0,0
27.3,0,1,0,0
27.35,0,1,0,0
27.400000000000002,0,1,0,0
27.45,0,1,0,0
27.5,0,1,0,0
27.55,0,1,0,0
27.6,0,1,0,0
27.650000000000002,0,1,0,0
27.7,0,1,0,0
27.75,0,1,0,0
27.8,0,1,0,0
27.85,0,1,0,0
27.900000000000002,0,1,0,0
27.95,0,1,0,0
28,0,1,0,0
28.05,0,1,0,0
28.1,0,1,0,0
28.150000000000002,0,1,0,0
28.2,0,1,0,0
28.25,0,1,0,0
28.3,0,1,0,0
28.35,0,1,0,0
28.400000000000002,0,1,0,0
28.45,0,1,0,0
28.5,0,1,0,0
28.55,0,1,0,0
28.6,0,1,0,0
28.650000000000002,0,1,0,0
28.7,0,1,0,0
28.75,0,1,0,0
28.8,0,1,0,0
28.85,0,1,0,0
28.900000000000002,0,1,0,0
28.95,0,1,0,0
29,0,1,0,0
29.05,0,1,0,0
29.1,0,1,0,0
29.150000000000002,0,1,0,0
29.2,0,1,0,0
29.25,0,1,0,0
29.3,0,1,0,0
29.35,0,1,0,0
29.400000000000002,0,1,0,0
29.45,0,1,0,0
29.5,0,1,0,0
29.55,0,1,0,0
29.6,0,1,0,0
29.650000000000002,0,1,0,0
29.7,0,1,0,0
29.75,0,1,0,0
29.8,0,1,0,0
29.85,0,1,0,0
29.900000000000002,0,1,0,0
29.95,0,1,0,0
30,0,1,0,0
30.05,0,1,0,0
30.1,0,1,0,0
30.150000000000002,0,1,0,0
30.2,0,1,0,0
30.25,0,1,0,0
30.3,0,1,0,0
30.35,0,1,0,0
30.400000000000002,0,1,0,0
30.45,0,1,0,0
30.5,0,1,0,0
30.55,0,1,0,0
30.6,0,1,0,0
30.650000000000002,0,1,0,0
30.7,0,1,0,0
30.75,0,1,0,0
30.8,0,1,0,0
30.85,0,1,0,0
30.900000000000002,0,1,0,0
30.95,0,1,0,0
31,0,1,0,0
31.05,0,1,0,0
31.1,0,1,0,0
31.150000000000002,0,1,0,0
31.2,0,1,0,0
31.25,0,1,0,0
31.3,0,1,0,0
31.35,0,1,0,0
31.400000000000002,0,1,0,0
31.45,0,1,0,0
31.5,0,1,0,0
31.55,0,1,0,0
31.6,0,1,0,0
31.650000000000002,0,1,0,0
31.7,0,1,0,0
31.75,0,1,0,0
31.8,0,1,0,0
31.85,0,1,0,0
31.900000000000002,0,1,0,0
31.95,0,1,0,0
32,0,1,0,0
32.05,0,1,0,0
32.1,0,1,0,0
32.15,0,1,0,0
32.2,0,1,0,0
32.25,0,1,0,0
32.3,0,1,0,0
32.35,0,1,0,0
32.4,0,1,0,0
32.45,0,1,0,0
32.5,0,1,0,0
32.55,0,1,0,0
32.6,0,1,0,0
32.65,0,1,0,0
32.7,0,1,0,0
32.75,0,1,0,0
32.8,0,1,0,0
32.85,0,1,0,0
32.9,0,1,0,0
32.95,0,1,0,0
33,0,1,0,0
33.05,0,1,0,0
33.1,0,1,0,0
33.15,0,1,0,0
33.2,0,1,0,0
33.25,0,1,0,0
33.3,0,1,0,0
33.35,0,1,0,0
33.4,0,1,0,0
33.45,0,1,0,0
33.5,0,1,0,0
33.55,0,1,0,0
33.6,0,1,0,0
33.65,0,1,0,0
33.7,0,1,0,0
33.75,0,1,0,0
33.8,0,1,0,0
33.85,0,1,0,0
33.9,0,1,0,0
33.95,0,1,0,0
34,0,1,0,0
34.05,0,1,0,0
34.1,0,1,0,0
34.15,0,1,0,0
34.2,0,1,0,0
34.25,0,1,0,0
34.300000000000004,0,1,0,0
34.35,0,1,0,0
34.4,0,1,0,0
34.45,0,1,0,0
34.5,0,1,0,0
34.550000000000004,0,1,0,0
34.6,0,1,0,0
34.65,0,1,0,0
34.7,0,1,0,0
34.75,0,1,0,0
34.800000000000004,0,1,0,0
34.85,0,1,0,0
34.9,0,1,0,0
34.95,0,1,0,0
35,0,1,0,0
35.050000000000004,0,1,0,0
35.1,0,1,0,0
35.15,0,1,0,0
35.2,0,1,0,0
35.25,0,1,0,0
35.300000000000004,0,1,0,0
35.35,0,1,0,0
35.4,0,1,0,0
35.45,0,1,0,0
35.5,0,1,0,0
35.550000000000004,0,1,0,0
35.6,0,1,0,0
35.65,0,1,0,0
35.7,0,1,0,0
35.75,0,1,0,0
35.800000000000004,0,1,0,0
35.85,0,1,0,0
35.9,0,1,0,0
35.95,0,1,0,0
36,0,1,0,0
36.050000000000004,0,1,0,0
36.1,0,1,0,0
36.15,0,1,0,0
36.2,0,1,0,0
36.25,0,1,0,0
36.300000000000004,0,1,0,0
36.35,0,1,0,0
36.4,0,1,0,0
36.45,0,1,0,0
36.5,0,1,0,0
36.550000000000004,0,1,0,0
36.6,0,1,0,0
36.65,0,1,0,0
36.7,0,1,0,0
36.75,0,1,0,0
36.800000000000004,0,1,0,0
36.85,0,1,0,0
36.9,0,1,0,0
36.95,0,1,0,0
37,0,1,0,0
37.050000000000004,0,1,0,0
37.1,0,1,0,0
37.15,0,1,0,0
37.2,0,1,0,0
37.25,0,1,0,0
37.300000000000004,0,1,0,0
37.35,0,1,0,0
37.4,0,1,0,0
37.45,0,1,0,0
37.5,0,1,0,0
37.550000000000004,0,1,0,0
37.6,0,1,0,0
37.65,0,1,0,0
37.7,0,1,0,0
37.75,0,1,0,0
37.800000000000004,0,1,0,0
37.85,0,1,0,0
37.9,0,1,0,0
37.95,0,1,0,0
38,0,1,0,0
38.050000000000004,0,1,0,0
38.1,0,1,0,0
38.15,0,1,0,0
38.2,0,1,0,0
38.25,0,1,0,0
38.300000000000004,0,1,0,0
38.35,0,1,0,0
38.4,0,1,0,0
38.45,0,1,0,0
38.5,0,1,0,0
38.550000000000004,0,1,0,0
38.6,0,1,0,0
38.65,0,1,0,0
38.7,0,1,0,0
38.75,0,1,0,0
38.800000000000004,0,1,0,0
38.85,0,1,0,0
38.9,0,1,0,0
38.95,0,1,0,0
39,0,1,0,0
39.050000000000004,0,1,0,0
39.1,0,1,0,0
39.15,0,1,0,0
39.2,0,1,0,0
39.25,0,1,0,0
39.300000000000004,0,1,0,0
39.35,0,1,0,0
39.4,0,1,0,0
39.45,0,1,0,0
39.5,0,1,0,0
39.550000000000004,0,1,0,0
39.6,0,1,0,0
39.65,0,1,0,0
39.7,0,1,0,0
39.75,0,1,0,0
39.800000000000004,0,1,0,0
39.85,0,1,0,0
39.9,0,1,0,0
39.95,0,1,0,0
40,0,1,0,0
40.050000000000004,0,1,0,0
40.1,0,1,0,0
40.15,0,1,0,0
40.2,0,1,0,0
40.25,0,1,0,0
40.300000000000004,0,1,0,0
40.35,0,1,0,0
40.4,0,1,0,0
40.45,0,1,0,0
40.5,0,1,0,0
40.550000000000004,0,1,0,0
40.6,0,1,0,0
40.65,0,1,0,0
40.7,0,1,0,0
40.75,0,1,0,0
40.800000000000004,0,1,0,0
40.85,0,1,0,0
40.9,0,1,0,0
40.95,0,1,0,0
41,0,1,0,0
41.050000000000004,0,1,0,0
41.1,0,1,0,0
41.15,0,1,0,0
41.2,0,1,0,0
41.25,0,1,0,0
41.300000000000004,0,1,0,0
41.35,0,1,0,0
41.4,0,1,0,0
41.45,0,1,0,0
41.5,0,1,0,0
41.550000000000004,0,1,0,0
41.6,0,1,0,0
41.65,0,1,0,0
41.7,0,1,0,0
41.75,0,1,0,0
41.800000000000004,0,1,0,0
41.85,0,1,0,0
41.9,0,1,0,0
41.95,0,1,0,0
42,0,1,0,0
42.050000000000004,0,1,0,0
42.1,0,1,0,0
42.15,0,1,0,0
42.2,0,1,0,0
42.25,0,1,0,0
42.300000000000004,0,1,0,0
42.35,0,1,0,0
42.4,0,1,0,0
42.45,0,1,0,0
42.5,0,1,0,0
42.550000000000004,0,1,0,0
42.6,0,1,0,0
42.65,0,1,0,0
42.7,0,1,0,0
42.75,0,1,0,0
42.800000000000004,0,1,0,0
42.85,0,1,0,0
42.9,0,1,0,0
42.95,0,1,0,0
43,0,1,0,0
43.050000000000004,0,1,0,0
43.1,0,1,0,0
43.15,0,1,0,0
43.2,0,1,0,0
43.25,0,1,0,0
43.300000000000004,0,1,0,0
43.35,0,1,0,0
43.4,0,1,0,0
43.45,0,1,0,0
43.5,0,1,0,0
43.550000000000004,0,1,0,0
43.6,0,1,0,0
43.65,0,1,0,0
43.7,0,1,0,0
43.75,0,1,0,0
43.800000000000004,0,1,0,0
43.85,0,1,0,0
43.9,0,1,0,0
43.95,0,1,0,0
44,0,1,0,0
44.050000000000004,0,1,0,0
44.1,0,1,0,0
44.15,0,1,0,0
44.2,0,1,0,0
44.25,0,1,0,0
44.300000000000004,0,1,0,0
44.35,0,1,0,0
44.4,0,1,0,0
44.45,0,1,0,0
44.5,0,1,0,0
44.550000000000004,0,1,0,0
44.6,0,1,0,0
44.65,0,1,0,0
44.7,0,1,0,0
44.75,0,1,0,0
44.800000000000004,0,1,0,0
44.85,0,1,0,0
44.9,0,1,0,0
44.95,0,1,0,0
45,0,1,0,0
45.050000000000004,0,1,0,0
45.1,0,1,0,0
45.15,0,1,0,0
45.2,0,1,0,0
45.25,0,1,0,0
45.300000000000004,0,1,0,0
45.35,0,1,0,0
45.4,0,1,0,0
45.45,0,1,0,0
45.5,0,1,0,0
45.550000000000004,0,1,0,0
45.6,0,1,0,0
45.65,0,1,0,0
45.7,0,1,0,0
45.75,0,1,0,0
45.800000000000004,0,1,0,0
45.85,0,1,0,0
45.9,0,1,0,0
45.95,0,1,0,0
46,0,1,0,0
46.050000000000004,0,1,0,0
46.1,0,1,0,0
46.15,0,1,0,0
46.2,0,1,0,0
46.25,0,1,0,0
46.300000000000004,0,1,0,0
46.35,0,1,0,0
46.4,0,1,0,0
46.45,0,1,0,0
46.5,0,1,0,0
46.550000000000004,0,1,0,0
46.6,0,1,0,0
46.65,0,1,0,0
46.7,0,1,0,0
46.75,0,1,0,0
46.800000000000004,0,1,0,0
46.85,0,1,0,0
46.9,0,1,0,0
46.95,0,1,0,0
47,0,1,0,0
47.050000000000004,0,1,0,0
47.1,0,1,0,0
47.15,0,1,0,0
47.2,0,1,0,0
47.25,0,1,0,0
47.300000000000004,0,1,0,0
47.35,0,1,0,0
47.4,0,1,0,0
47.45,0,1,0,0
47.5,0,1,0,0
47.550000000000004,0,1,0,0
47.6,0,1,0,0
47.65,0,1,0,0
47.7,0,1,0,0
47.75,0,1,0,0
47.800000000000004,0,1,0,0
47.85,0,1,0,0
47.9,0,1,0,0
47.95,0,1,0,0
48,0,1,0,0
48.050000000000004,0,1,0,0
48.1,0,1,0,0
48.15,0,1,0,0
48.2,0,1,0,0
48.25,0,1,0,0
48.300000000000004,0,1,0,0
48.35,0,1,0,0
48.4,0,1,0,0
48.45,0,1,0,0
48.5,0,1,0,0
48.550000000000004,0,1,0,0
48.6,0,1,0,0
48.65,0,1,0,0
48.7,0,1,0,0
48.75,0,1,0,0
48.800000000000004,0,1,0,0
48.85,0,1,0,0
48.9,0,1,0,0
48.95,0,1,0,0
49,0,1,0,0
49.050000000000004,0,1,0,0
49.1,0,1,0,0
49.15,0,1,0,0
49.2,0,1,0,0
49.25,0,1,0,0
49.300000000000004,0,1,0,0
49.35,0,1,0,0
49.4,0,1,0,0
49.45,0,1,0,0
49.5,0,1,0,0
49.550000000000004,0,1,0,0
49.6,0,1,0,0
49.65,0,1,0,0
49.7,0,1,0,0
49.75,0,1,0,0
49.800000000000004,0,1,0,0
49.85,0,1,0,0
49.9,0,1,0,0
49.95,0,1,0,0
50,0,1,0,0
50.050000000000004,0,1,0,0
50.1,0,1,0,0
50.15,0,1,0,0
50.2,0,1,0,0
50.25,0,1,0,0
50.300000000000004,0,1,0,0
50.35,0,1,0,0
50.4,0,1,0,0
50.45,0,1,0,0
50.5,0,1,0,0
50.550000000000004,0,1,0,0
50.6,0,1,0,0
50.65,0,1,0,0
50.7,0,1,0,0
50.75,0,1,0,0
50.800000000000004,0,1,0,0
50.85,0,1,0,0
50.9,0,1,0,0
50.95,0,1,0,0
51,0,1,0,0
51.050000000000004,0,1,0,0
51.1,0,1,0,0
51.15,0,1,0,0
51.2,0,1,0,0
51.25,0,1,0,0
51.300000000000004,0,1,0,0
51.35,0,1,0,0
51.4,0,1,0,0
51.45,0,1,0,0
51.5,0,1,0,0
51.550000000000004,0,1,0,0
51.6,0,1,0,0
51.65,0,1,0,0
51.7,0,1,0,0
51.75,0,1,0,0
51.800000000000004,0,1,0,0
51.85,0,1,0,0
51.9,0,1,0,0
51.95,0,1,0,0
52,0,1,0,0
52.050000000000004,0,1,0,0
52.1,0,1,0,0
52.15,0,1,0,0
52.2,0,1,0,0
52.25,0,1,0,0
52.300000000000004,0,1,0,0
52.35,0,1,0,0
52.4,0,1,0,0
52.45,0,1,0,0
52.5,0,1,0,0
52.550000000000004,0,1,0,0
52.6,0,1,0,0
52.65,0,1,0,0
52.7,0,1,0,0
52.75,0,1,0,0
52.800000000000004,0,1,0,0
52.85,0,1,0,0
52.9,0,1,0,0
52.95,0,1,0,0
53,0,1,0,0
53.050000000000004,0,1,0,0
53.1,0,1,0,0
53.15,0,1,0,0
53.2,0,1,0,0
53.25,0,1,0,0
53.300000000000004,0,1,0,0
53.35,0,1,0,0
53.4,0,1,0,0
53.45,0,1,0,0
53.5,0,1,0,0
53.550000000000004,0,1,0,0
53.6,0,1,0,0
53.65,0,1,0,0
53.7,0,1,0,0
53.75,0,1,0,0
53.800000000000004,0,1,0,0
53.85,0,1,0,0
53.9,0,1,0,0
53.95,0,1,0,0
54,0,1,0,0
54.050000000000004,0,1,0,0
54.1,0,1,0,0
